Datetime,P_exp,P
2023-10-25 17:17:17,680.23,627.25
2023-10-25 17:24:59,1622.54,1352.31
2023-10-25 17:29:34,1035.08,591.24
2023-10-25 17:31:57,1570.38,1343.38
2023-10-25 17:33:12,933.05,889.86
2023-10-25 17:34:25,1856.87,1256.53
2023-10-25 17:37:21,898.14,977.93
2023-10-25 17:48:19,1655.73,1230.21
2023-10-25 17:50:33,1097.94,920.54
2023-10-25 17:55:46,1338.65,815.88
2023-10-25 18:00:33,1582.65,1009.13
2023-10-25 18:01:45,515.73,625.42
2023-10-25 18:09:23,755.35,629.13
2023-10-25 18:11:29,1898.37,1253.6
2023-10-25 18:12:00,1947.55,1506.08
2023-10-25 18:18:46,1555.0,1068.75
2023-10-25 18:20:17,1188.84,840.07
2023-10-25 18:21:03,473.53,156.61
2023-10-25 18:22:26,1491.74,1133.6
2023-10-25 18:23:34,428.29,57.59
2023-10-25 18:25:03,1750.69,1185.69
2023-10-25 18:30:44,1191.04,846.27
2023-10-25 18:39:08,1993.91,1563.64
2023-10-25 18:44:25,700.91,554.27
2023-10-25 18:52:52,1291.54,1131.75
2023-10-25 18:55:33,609.82,325.9
2023-10-25 18:55:43,738.24,535.57
2023-10-25 19:00:36,1221.43,1002.93
2023-10-25 19:01:00,1191.55,1092.98
2023-10-25 19:02:36,1154.45,610.83
2023-10-25 19:03:45,1929.01,1488.08
2023-10-25 19:04:18,1130.56,936.44
2023-10-25 19:05:58,842.37,604.42
2023-10-25 19:07:02,1130.78,1075.71
2023-10-25 19:07:20,969.38,925.1
2023-10-25 19:16:42,626.89,458.46
2023-10-25 19:16:42,1052.41,681.9
2023-10-25 19:17:32,1877.32,1573.61
2023-10-25 19:20:54,883.65,863.71
2023-10-25 19:24:28,1081.01,962.12
2023-10-25 19:25:52,1687.05,1028.81
2023-10-25 19:27:28,875.22,552.49
2023-10-25 19:32:30,537.43,381.98
2023-10-25 19:33:43,1784.13,1256.91
2023-10-25 19:34:21,1619.24,1145.34
2023-10-25 19:39:27,1168.27,1259.01
2023-10-25 19:43:03,1109.29,788.95
2023-10-25 19:47:50,1709.67,1357.03
2023-10-25 19:48:51,838.31,627.53
2023-10-25 19:53:52,1267.47,883.91
2023-10-25 19:58:21,1115.98,728.35
2023-10-25 20:00:32,473.69,380.81
2023-10-25 20:00:33,2002.6,1642.08
2023-10-25 20:01:58,753.8,685.79
2023-10-25 20:03:13,1798.2,1427.7
2023-10-25 20:03:48,1131.46,1029.18
2023-10-25 20:07:35,1486.11,779.47
2023-10-25 20:07:38,1023.94,912.11
2023-10-25 20:14:49,833.49,675.38
2023-10-25 20:17:13,653.46,521.42
2023-10-25 20:18:45,804.46,679.56
2023-10-25 20:19:03,1432.41,1213.64
2023-10-25 20:24:48,1828.49,1400.74
2023-10-25 20:28:29,1567.99,992.61
2023-10-25 20:33:18,1172.18,1002.28
2023-10-25 20:38:37,468.93,237.88
2023-10-25 20:38:56,956.3,807.18
2023-10-25 20:39:20,1835.18,1461.15
2023-10-25 20:39:37,1673.02,1055.79
2023-10-25 20:41:26,1392.17,1186.63
2023-10-25 20:41:34,1308.44,932.94
2023-10-25 20:45:08,640.46,905.12
2023-10-25 20:45:16,1964.83,1549.04
2023-10-25 20:49:29,724.16,520.26
2023-10-25 20:51:35,592.71,550.11
2023-10-25 20:52:49,1838.68,1192.06
2023-10-25 20:56:48,1747.01,1434.19
2023-10-25 21:00:15,908.73,809.75
2023-10-25 21:07:10,1417.12,1104.96
2023-10-25 21:09:25,516.82,357.5
2023-10-25 21:12:23,574.92,267.24
2023-10-25 21:16:46,662.75,422.05
2023-10-25 21:17:01,1667.32,1148.43
2023-10-25 21:18:47,1300.97,591.93
2023-10-25 21:19:49,1216.91,987.42
2023-10-25 21:20:00,1104.58,897.77
2023-10-25 21:27:12,644.77,511.8
2023-10-25 21:29:59,1145.89,898.4
2023-10-25 21:30:13,538.72,675.46
2023-10-25 21:37:32,422.39,56.49
2023-10-25 21:40:07,444.98,450.83
2023-10-25 21:45:21,1609.06,1141.27
2023-10-25 21:50:21,1138.56,951.97
2023-10-25 21:53:54,1447.7,1132.91
2023-10-25 21:57:43,1211.16,1154.73
2023-10-25 21:58:06,1738.35,1118.99
2023-10-25 22:12:15,643.06,484.13
2023-10-25 22:13:07,1052.56,747.29
2023-10-25 22:20:23,1021.2,739.25
2023-10-25 22:21:07,800.13,775.72
2023-10-25 22:24:16,1524.63,966.88
2023-10-25 22:24:16,1653.72,1056.7
2023-10-25 22:33:20,468.99,355.87
2023-10-25 22:33:37,1191.78,874.33
2023-10-25 22:34:33,789.62,746.41
2023-10-25 22:39:18,1847.13,1312.19
2023-10-25 22:42:18,788.72,913.68
2023-10-25 22:44:05,681.28,709.87
2023-10-25 22:46:27,860.17,957.31
2023-10-25 22:49:47,1224.14,927.19
2023-10-25 22:52:53,711.76,623.89
2023-10-25 22:55:23,1588.84,1028.46
2023-10-25 22:57:12,661.05,518.32
2023-10-25 22:58:33,1634.78,1047.49
2023-10-25 23:02:30,1588.62,1036.8
2023-10-25 23:09:37,888.91,965.76
2023-10-25 23:27:08,1190.02,1022.64
2023-10-25 23:27:11,578.05,503.43
2023-10-25 23:28:02,719.33,734.62
2023-10-25 23:43:10,948.66,1004.65
2023-10-25 23:43:31,911.93,748.59
2023-10-25 23:43:53,1597.89,1431.55
2023-10-25 23:44:10,1541.61,1155.62
2023-10-25 23:47:17,842.44,850.94
2023-10-25 23:48:43,1694.55,1142.89
2023-10-25 23:49:56,1785.81,1314.94
2023-10-25 23:50:09,747.1,689.99
2023-10-25 23:50:54,1460.35,1345.63
2023-10-25 23:51:51,784.04,816.86
2023-10-25 23:53:00,570.85,456.82
2023-10-25 23:56:35,1485.19,1062.51
2023-10-25 23:56:42,1628.04,1141.35
2023-10-26 00:07:42,1905.41,1393.89
2023-10-26 00:09:49,1244.54,997.47
2023-10-26 00:22:46,433.67,301.8
2023-10-26 00:23:28,1731.95,1296.6
2023-10-26 00:33:36,730.33,765.83
2023-10-26 00:38:45,724.2,474.25
2023-10-26 00:42:41,1807.7,1227.76
2023-10-26 00:43:55,682.09,927.92
2023-10-26 00:47:05,1787.31,1422.61
2023-10-26 00:48:39,865.95,654.28
2023-10-26 00:53:48,1472.48,1076.03
2023-10-26 00:58:56,905.1,943.17
2023-10-26 00:59:23,1409.89,1164.95
2023-10-26 00:59:27,1749.74,1260.9
2023-10-26 01:03:50,1216.4,1079.3
2023-10-26 01:06:27,1326.26,963.36
2023-10-26 01:15:40,1826.04,1454.14
2023-10-26 01:17:47,1025.69,1059.37
2023-10-26 01:19:34,561.36,616.96
2023-10-26 01:19:47,1223.18,923.4
2023-10-26 01:20:07,1723.21,1352.67
2023-10-26 01:25:23,659.26,349.5
2023-10-26 01:35:07,1521.22,1046.67
2023-10-26 01:40:17,1421.72,1042.2
2023-10-26 01:44:20,811.93,689.97
2023-10-26 01:49:00,819.71,489.07
2023-10-26 01:49:12,1655.97,961.45
2023-10-26 01:51:09,768.37,620.55
2023-10-26 01:57:39,531.8,415.27
2023-10-26 01:58:53,977.79,690.6
2023-10-26 01:59:43,1832.72,1056.72
2023-10-26 02:04:32,1156.69,787.63
2023-10-26 02:07:47,627.64,429.56
2023-10-26 02:08:29,918.47,829.79
2023-10-26 02:11:57,1296.43,1189.09
2023-10-26 02:17:42,1865.62,1397.44
2023-10-26 02:20:35,1863.04,1407.98
2023-10-26 02:24:42,1944.65,1439.47
2023-10-26 02:27:57,729.09,728.16
2023-10-26 02:29:07,1039.71,1137.2
2023-10-26 02:29:28,1905.32,1357.28
2023-10-26 02:35:06,1031.93,917.24
2023-10-26 02:37:06,1303.85,926.34
2023-10-26 02:42:56,808.03,660.7
2023-10-26 02:43:25,1572.71,1213.65
2023-10-26 02:51:21,1329.37,738.69
2023-10-26 02:54:00,869.09,597.63
2023-10-26 02:55:39,455.92,305.15
2023-10-26 02:56:36,1567.09,1219.13
2023-10-26 03:00:26,485.02,322.89
2023-10-26 03:03:30,1445.69,798.39
2023-10-26 03:04:54,1059.76,731.67
2023-10-26 03:12:59,1107.11,652.91
2023-10-26 03:18:17,803.79,823.25
2023-10-26 03:22:55,1012.04,851.0
2023-10-26 03:25:50,1818.04,1261.44
2023-10-26 03:34:52,1730.05,1393.04
2023-10-26 03:40:30,1307.46,856.13
2023-10-26 03:41:58,736.04,587.95
2023-10-26 03:42:18,1415.88,1096.63
2023-10-26 03:52:26,1826.35,1397.12
2023-10-26 03:53:40,644.41,494.9
2023-10-26 03:55:26,1295.44,839.22
2023-10-26 03:55:54,1957.58,1137.3
2023-10-26 03:57:13,1272.4,758.26
2023-10-26 03:59:56,1922.88,1278.84
2023-10-26 04:04:33,1346.4,1182.29
2023-10-26 04:13:09,742.24,784.16
2023-10-26 04:13:23,1117.68,874.19
2023-10-26 04:14:24,585.96,660.62
2023-10-26 04:15:37,1619.12,1191.32
2023-10-26 04:25:39,903.92,721.62
2023-10-26 04:35:49,1425.69,1349.02
2023-10-26 04:41:32,811.23,495.66
2023-10-26 04:42:03,809.71,530.38
2023-10-26 04:48:28,1169.13,905.52
2023-10-26 04:48:45,1794.04,1400.67
2023-10-26 04:49:28,564.87,483.88
2023-10-26 04:50:01,505.78,347.7
2023-10-26 04:50:42,441.43,232.28
2023-10-26 04:50:56,718.74,701.57
2023-10-26 04:51:37,1952.4,1550.18
2023-10-26 04:53:16,832.08,558.71
2023-10-26 04:53:47,631.43,689.19
2023-10-26 04:58:16,755.45,945.81
2023-10-26 05:04:31,1586.61,1347.38
2023-10-26 05:09:30,429.97,222.33
2023-10-26 05:20:07,492.11,470.35
2023-10-26 05:25:08,1448.73,1052.56
2023-10-26 05:25:41,462.77,565.69
2023-10-26 05:26:32,610.23,445.73
2023-10-26 05:27:27,904.71,533.03
2023-10-26 05:28:05,774.2,807.2
2023-10-26 05:35:47,648.01,400.76
2023-10-26 05:37:03,1651.38,1057.83
2023-10-26 05:37:31,944.94,616.29
2023-10-26 05:41:23,1954.57,1457.71
2023-10-26 05:43:28,526.61,274.84
2023-10-26 05:56:11,1290.96,847.63
2023-10-26 05:58:26,439.45,227.68
2023-10-26 05:59:44,651.96,757.53
2023-10-26 06:00:50,706.89,948.82
2023-10-26 06:02:19,666.97,528.5
2023-10-26 06:08:50,584.16,485.99
2023-10-26 06:10:35,1621.34,1236.72
2023-10-26 06:11:39,1229.61,795.44
2023-10-26 06:13:44,1948.29,1035.24
2023-10-26 06:14:36,1576.05,1244.53
2023-10-26 06:16:41,1109.3,783.25
2023-10-26 06:25:17,1061.93,909.59
2023-10-26 06:26:07,1041.67,827.28
2023-10-26 06:26:32,480.99,491.79
2023-10-26 06:26:43,937.83,968.11
2023-10-26 06:28:49,995.65,840.7
2023-10-26 06:36:10,1957.41,1387.58
2023-10-26 06:38:51,1038.05,890.0
2023-10-26 06:42:57,1269.95,844.89
2023-10-26 06:43:09,2001.7,1503.94
2023-10-26 06:43:35,1813.7,1184.92
2023-10-26 06:55:49,931.19,1189.45
2023-10-26 06:55:53,1388.36,1296.71
2023-10-26 07:03:44,1039.41,969.71
2023-10-26 07:04:34,686.55,572.74
2023-10-26 07:08:19,1419.27,1022.12
2023-10-26 07:11:08,533.61,407.23
2023-10-26 07:18:43,1705.61,1246.22
2023-10-26 07:19:45,1528.93,1254.36
2023-10-26 07:26:08,1093.66,905.3
2023-10-26 07:26:28,1404.12,887.86
2023-10-26 07:27:38,1120.4,843.56
2023-10-26 07:35:44,541.03,355.52
2023-10-26 07:38:10,785.16,603.31
2023-10-26 07:39:33,474.61,361.37
2023-10-26 07:41:56,1177.03,831.99
2023-10-26 07:43:16,1426.56,971.43
2023-10-26 07:47:56,1557.03,940.04
2023-10-26 07:51:47,1860.86,1491.75
2023-10-26 07:56:08,840.97,730.63
2023-10-26 07:57:19,650.57,460.26
2023-10-26 08:00:16,580.25,454.76
2023-10-26 08:00:36,688.59,739.53
2023-10-26 08:03:18,464.84,183.84
2023-10-26 08:06:21,820.12,683.38
2023-10-26 08:10:02,1177.66,875.08
2023-10-26 08:12:13,906.08,518.35
2023-10-26 08:13:29,1961.52,1491.89
2023-10-26 08:17:18,783.98,497.18
2023-10-26 08:17:47,1847.25,1488.49
2023-10-26 08:19:05,948.08,970.65
2023-10-26 08:25:02,685.68,548.84
2023-10-26 08:30:13,709.89,679.05
2023-10-26 08:30:18,1794.41,1364.62
2023-10-26 08:31:41,882.67,729.76
2023-10-26 08:37:17,727.3,974.76
2023-10-26 08:37:53,898.51,865.39
2023-10-26 08:46:59,673.76,626.01
2023-10-26 08:50:50,1804.43,1383.72
2023-10-26 08:51:56,587.72,671.29
2023-10-26 08:52:02,1388.5,967.81
2023-10-26 08:53:39,1465.63,1016.54
2023-10-26 08:53:43,1063.21,943.49
2023-10-26 08:55:07,1346.77,1023.9
2023-10-26 08:59:35,832.77,850.2
2023-10-26 09:04:44,1117.46,756.46
2023-10-26 09:05:59,895.08,949.22
2023-10-26 09:06:31,1033.1,1295.2
2023-10-26 09:08:31,1104.89,795.71
2023-10-26 09:17:50,1915.51,1312.71
2023-10-26 09:17:55,934.27,642.57
2023-10-26 09:23:13,1564.61,1413.32
2023-10-26 09:24:05,1017.96,565.98
2023-10-26 09:26:00,682.52,626.63
2023-10-26 09:32:26,1360.24,768.32
2023-10-26 09:32:59,1663.13,950.51
2023-10-26 09:37:16,793.96,703.13
2023-10-26 09:46:11,1576.74,999.94
2023-10-26 09:48:06,1841.32,1409.08
2023-10-26 10:00:37,817.25,706.38
2023-10-26 10:00:57,872.99,718.12
2023-10-26 10:08:59,1310.59,1057.04
2023-10-26 10:09:20,650.29,649.67
2023-10-26 10:11:15,453.8,289.96
2023-10-26 10:15:05,1386.77,944.13
2023-10-26 10:16:26,580.73,561.92
2023-10-26 10:19:30,1900.51,1542.6
2023-10-26 10:28:22,746.54,602.62
2023-10-26 10:34:16,1464.65,1033.01
2023-10-26 10:38:07,999.79,561.73
2023-10-26 10:45:07,1150.83,1049.23
2023-10-26 10:50:50,1015.98,705.37
2023-10-26 10:52:08,1794.89,1340.14
2023-10-26 10:56:10,519.32,258.26
2023-10-26 10:57:20,482.26,393.19
2023-10-26 10:59:48,549.36,322.47
2023-10-26 11:02:31,1673.92,1422.8
2023-10-26 11:06:59,1816.7,1190.46
2023-10-26 11:08:13,1036.89,729.27
2023-10-26 11:12:45,806.73,666.59
2023-10-26 11:14:29,1273.79,672.2
2023-10-26 11:16:48,1325.59,1053.81
2023-10-26 11:18:47,952.78,784.25
2023-10-26 11:19:28,426.69,483.68
2023-10-26 11:21:39,1869.08,1403.97
2023-10-26 11:23:20,1327.5,1067.16
2023-10-26 11:25:06,568.72,349.06
2023-10-26 11:26:30,1830.49,1380.08
2023-10-26 11:30:49,906.87,872.17
2023-10-26 11:35:30,1012.23,1135.02
2023-10-26 11:39:14,540.72,424.15
2023-10-26 11:41:28,661.31,436.17
2023-10-26 11:42:00,1653.01,1271.36
2023-10-26 11:45:13,471.96,387.75
2023-10-26 11:46:03,1850.77,1001.81
2023-10-26 11:46:34,716.46,430.56
2023-10-26 11:52:16,747.7,740.03
2023-10-26 11:54:18,583.76,434.59
2023-10-26 11:57:46,442.86,278.17
2023-10-26 12:04:03,452.82,443.08
2023-10-26 12:04:53,491.87,363.63
2023-10-26 12:05:10,1729.71,1389.34
2023-10-26 12:11:39,1102.38,859.4
2023-10-26 12:11:55,1810.78,1329.0
2023-10-26 12:15:43,551.21,464.81
2023-10-26 12:16:13,1597.16,1239.06
2023-10-26 12:19:33,1390.2,509.88
2023-10-26 12:22:04,1951.33,1484.6
2023-10-26 12:23:28,877.99,604.04
2023-10-26 12:24:28,1264.17,1016.38
2023-10-26 12:24:32,1561.77,1281.38
2023-10-26 12:31:37,804.75,657.63
2023-10-26 12:38:15,1662.81,1288.98
2023-10-26 12:38:23,768.3,600.43
2023-10-26 12:43:03,983.96,510.07
2023-10-26 12:43:33,696.61,750.37
2023-10-26 12:46:21,1501.07,1246.53
2023-10-26 12:49:08,594.09,300.59
2023-10-26 12:53:07,1370.1,1050.34
2023-10-26 12:58:19,1206.04,783.87
2023-10-26 12:59:10,1344.25,701.12
2023-10-26 13:01:11,1541.54,986.04
2023-10-26 13:01:38,1440.29,1299.92
2023-10-26 13:06:02,1967.13,1568.36
2023-10-26 13:08:00,1374.83,993.49
2023-10-26 13:11:37,1311.62,704.99
2023-10-26 13:12:48,1919.16,1344.18
2023-10-26 13:14:29,1649.72,987.01
2023-10-26 13:26:34,1954.37,1417.79
2023-10-26 13:26:50,456.03,157.57
2023-10-26 13:33:49,769.08,406.35
2023-10-26 13:33:54,1209.46,803.81
2023-10-26 13:37:27,442.65,115.43
2023-10-26 13:42:55,1949.05,1534.83
2023-10-26 13:43:28,1424.16,1152.04
2023-10-26 13:44:03,1911.39,1530.39
2023-10-26 13:44:33,1724.32,1258.97
2023-10-26 13:45:49,1766.92,1437.64
2023-10-26 13:48:28,1638.2,1043.37
2023-10-26 13:49:45,1010.47,1174.53
2023-10-26 13:49:46,1020.58,840.81
2023-10-26 13:51:06,1188.89,1045.07
2023-10-26 14:01:01,1335.72,1105.8
2023-10-26 14:01:12,652.31,831.73
2023-10-26 14:01:14,1788.87,1232.15
2023-10-26 14:04:02,1472.69,1209.3
2023-10-26 14:11:48,1128.52,556.06
2023-10-26 14:13:12,713.34,765.65
2023-10-26 14:15:09,776.03,689.05
2023-10-26 14:20:30,1878.33,1482.48
2023-10-26 14:22:11,1567.89,1048.77
2023-10-26 14:22:17,519.47,687.36
2023-10-26 14:22:51,1445.85,1017.72
2023-10-26 14:31:05,797.45,708.76
2023-10-26 14:33:24,845.87,1069.07
2023-10-26 14:33:28,1576.2,1135.72
2023-10-26 14:39:40,1399.61,930.75
2023-10-26 14:49:07,444.63,100.67
2023-10-26 14:51:19,1128.75,966.04
2023-10-26 14:55:56,1092.54,963.76
2023-10-26 15:03:41,1373.1,924.55
2023-10-26 15:07:55,951.44,849.0
2023-10-26 15:08:05,1839.63,1057.97
2023-10-26 15:12:17,1486.42,1007.54
2023-10-26 15:13:33,1022.57,717.11
2023-10-26 15:14:29,533.25,467.71
2023-10-26 15:19:33,992.05,958.61
2023-10-26 15:25:53,1657.55,1103.94
2023-10-26 15:27:05,1372.41,838.63
2023-10-26 15:35:51,1888.08,1383.16
2023-10-26 15:36:54,1999.71,1345.68
2023-10-26 15:37:39,1207.69,909.32
2023-10-26 15:37:58,1620.45,1239.38
2023-10-26 15:40:31,837.79,506.2
2023-10-26 15:41:09,536.82,318.65
2023-10-26 15:44:11,599.79,544.46
2023-10-26 15:49:52,1005.27,797.65
2023-10-26 15:52:03,1874.84,1254.09
2023-10-26 15:52:48,1175.69,738.79
2023-10-26 16:07:29,1207.7,1099.07
2023-10-26 16:12:39,900.95,718.63
2023-10-26 16:14:18,1471.15,1019.65
2023-10-26 16:18:39,1088.32,1054.2
2023-10-26 16:20:20,660.23,622.86
2023-10-26 16:22:10,534.99,522.43
2023-10-26 16:26:55,867.51,574.34
2023-10-26 16:28:24,1658.42,1144.43
2023-10-26 16:29:04,429.01,168.59
2023-10-26 16:29:54,1002.65,720.77
2023-10-26 16:33:11,1037.41,553.76
2023-10-26 16:35:32,1933.34,1492.7
2023-10-26 16:36:48,1425.86,1038.48
2023-10-26 16:40:05,1101.54,925.1
2023-10-26 16:44:19,1631.76,1127.89
2023-10-26 16:48:42,1773.28,1240.56
2023-10-26 17:00:12,913.37,587.19
2023-10-26 17:02:39,813.78,752.57
2023-10-26 17:07:19,1033.86,257.09
2023-10-26 17:20:43,1165.61,1055.45
2023-10-26 17:22:08,1569.8,1274.87
2023-10-26 17:28:16,1148.42,836.23
2023-10-26 17:28:19,1983.01,1627.59
2023-10-26 17:33:03,643.75,725.5
2023-10-26 17:33:17,547.31,317.58
2023-10-26 17:34:41,535.43,541.39
2023-10-26 17:39:15,1514.96,801.57
2023-10-26 17:40:26,1997.92,1618.14
2023-10-26 17:43:01,1642.3,1431.33
2023-10-26 17:45:42,1487.42,1188.67
2023-10-26 17:50:11,1251.9,1063.65
2023-10-26 17:50:12,1459.82,1075.62
2023-10-26 17:52:22,865.91,622.07
2023-10-26 17:56:36,1053.4,806.39
2023-10-26 17:59:01,774.71,878.95
2023-10-26 18:02:47,817.28,593.39
2023-10-26 18:07:11,924.27,1004.46
2023-10-26 18:08:18,452.55,177.47
2023-10-26 18:10:52,448.45,278.27
2023-10-26 18:11:00,844.37,541.6
2023-10-26 18:11:02,1406.17,1145.69
2023-10-26 18:11:44,838.38,919.68
2023-10-26 18:14:11,1393.04,1050.8
2023-10-26 18:14:53,820.85,894.99
2023-10-26 18:19:03,620.41,187.61
2023-10-26 18:19:22,1127.56,981.55
2023-10-26 18:26:14,1327.51,1119.13
2023-10-26 18:27:37,991.41,953.73
2023-10-26 18:28:18,970.81,721.16
2023-10-26 18:31:23,1580.02,1383.41
2023-10-26 18:32:15,1082.66,830.01
2023-10-26 18:36:15,1929.39,1556.17
2023-10-26 18:36:52,1123.62,634.33
2023-10-26 18:36:59,1008.69,658.91
2023-10-26 18:37:20,629.05,629.7
2023-10-26 18:38:31,561.28,751.41
2023-10-26 18:44:46,1705.74,1271.31
2023-10-26 18:53:45,1219.12,736.28
2023-10-26 18:57:14,1566.86,1348.85
2023-10-26 18:57:35,432.4,222.57
2023-10-26 18:57:47,1086.73,773.34
2023-10-26 19:06:11,661.45,220.18
2023-10-26 19:13:40,1285.97,665.0
2023-10-26 19:18:39,1356.07,1019.14
2023-10-26 19:19:21,1941.15,1429.74
2023-10-26 19:20:31,1595.13,1057.15
2023-10-26 19:21:18,1004.21,1228.86
2023-10-26 19:25:53,538.74,293.25
2023-10-26 19:32:47,1181.59,1013.76
2023-10-26 19:34:50,1324.77,922.49
2023-10-26 19:35:37,710.71,525.5
2023-10-26 19:35:50,510.74,328.99
2023-10-26 19:37:06,1060.41,735.31
2023-10-26 19:38:10,1801.88,1363.0
2023-10-26 19:43:03,1082.41,741.94
2023-10-26 19:45:49,480.73,149.44
2023-10-26 19:50:03,1399.76,593.91
2023-10-26 19:50:33,485.85,285.47
2023-10-26 20:07:01,1978.27,1262.37
2023-10-26 20:10:26,1211.54,940.32
2023-10-26 20:11:11,917.71,626.65
2023-10-26 20:15:46,1635.85,1238.51
2023-10-26 20:17:16,743.44,828.2
2023-10-26 20:18:27,425.83,122.96
2023-10-26 20:19:00,2009.05,1657.07
2023-10-26 20:28:49,451.6,165.81
2023-10-26 20:29:32,552.59,304.36
2023-10-26 20:33:39,482.77,434.64
2023-10-26 20:42:57,581.5,320.4
2023-10-26 20:47:20,1430.74,763.7
2023-10-26 20:51:23,1938.35,1425.29
2023-10-26 20:53:07,1340.16,1103.7
2023-10-26 20:55:56,1064.15,1112.6
2023-10-26 20:56:17,1908.37,1381.82
2023-10-26 20:56:42,489.86,375.29
2023-10-26 20:58:03,482.07,370.55
2023-10-26 20:59:14,1570.09,975.27
2023-10-26 21:01:00,1923.95,1441.2
2023-10-26 21:08:31,1036.05,824.87
2023-10-26 21:11:19,1809.03,1468.68
2023-10-26 21:12:44,1497.74,1089.34
2023-10-26 21:19:34,1171.14,948.12
2023-10-26 21:25:19,1728.44,905.94
2023-10-26 21:30:46,1169.85,774.49
2023-10-26 21:31:54,1023.25,968.52
2023-10-26 21:35:37,1838.85,1454.34
2023-10-26 21:43:10,655.98,581.85
2023-10-26 21:48:22,1718.33,1172.82
2023-10-26 21:49:13,1925.58,1336.35
2023-10-26 21:55:35,1893.71,1399.09
2023-10-26 21:58:44,589.6,630.8
2023-10-26 22:00:18,1590.24,1326.75
2023-10-26 22:00:27,1724.61,1288.78
2023-10-26 22:09:20,435.48,299.93
2023-10-26 22:10:49,623.43,631.44
2023-10-26 22:13:27,1609.56,909.12
2023-10-26 22:13:55,1846.23,1118.5
2023-10-26 22:16:15,894.65,625.63
2023-10-26 22:17:40,1880.09,1396.14
2023-10-26 22:20:00,782.24,608.34
2023-10-26 22:21:39,1855.14,1325.35
2023-10-26 22:23:32,1681.11,1378.85
2023-10-26 22:24:37,1876.19,1513.09
2023-10-26 22:25:03,1967.78,1471.46
2023-10-26 22:28:25,1251.82,1093.39
2023-10-26 22:35:31,457.78,192.76
2023-10-26 22:36:18,775.78,508.41
2023-10-26 22:39:01,1177.22,865.72
2023-10-26 22:39:33,838.98,772.56
2023-10-26 22:50:34,1463.73,780.75
2023-10-26 22:52:36,1022.34,881.42
2023-10-26 22:52:39,536.89,411.58
2023-10-26 22:53:19,602.32,455.29
2023-10-26 22:59:12,1822.13,1258.62
2023-10-26 23:01:13,718.58,571.73
2023-10-26 23:01:53,1823.49,1404.04
2023-10-26 23:02:33,1178.97,1073.32
2023-10-26 23:03:44,782.36,796.81
2023-10-26 23:07:56,1484.65,1457.79
2023-10-26 23:22:07,887.22,867.21
2023-10-26 23:25:52,1944.93,1478.1
2023-10-26 23:28:45,1329.02,1000.17
2023-10-26 23:30:34,464.0,374.73
2023-10-26 23:31:49,805.69,999.63
2023-10-26 23:32:31,819.73,922.06
2023-10-26 23:37:31,511.38,383.62
2023-10-26 23:41:40,1926.06,1402.0
2023-10-26 23:44:10,1975.03,1577.55
2023-10-26 23:46:39,1626.81,1248.03
2023-10-26 23:56:37,440.44,453.56
2023-10-26 23:57:01,715.54,532.92
2023-10-27 00:00:58,1442.58,959.11
2023-10-27 00:02:56,1748.43,1191.47
2023-10-27 00:03:29,1709.75,1178.06
2023-10-27 00:10:30,720.68,522.1
2023-10-27 00:10:49,1035.41,817.75
2023-10-27 00:12:45,1658.54,818.54
2023-10-27 00:13:44,794.43,579.42
2023-10-27 00:14:44,983.27,683.7
2023-10-27 00:16:57,873.83,544.97
2023-10-27 00:17:45,1106.35,1047.53
2023-10-27 00:19:11,1091.21,922.53
2023-10-27 00:19:55,1821.82,1001.67
2023-10-27 00:27:10,1278.59,1062.25
2023-10-27 00:27:56,673.28,922.94
2023-10-27 00:30:18,1609.23,1141.86
2023-10-27 00:31:59,895.15,590.66
2023-10-27 00:34:56,909.06,745.16
2023-10-27 00:36:10,444.3,90.72
2023-10-27 00:37:40,679.28,702.94
2023-10-27 00:38:32,570.21,700.33
2023-10-27 00:42:41,1467.44,1088.75
2023-10-27 00:43:22,1108.36,850.55
2023-10-27 00:52:58,915.67,884.53
2023-10-27 00:56:09,996.57,720.17
2023-10-27 00:58:15,1463.9,1130.9
2023-10-27 00:58:19,580.48,482.47
2023-10-27 00:58:36,939.6,1055.21
2023-10-27 01:06:57,1711.17,1319.7
2023-10-27 01:08:15,534.39,454.59
2023-10-27 01:09:10,1962.03,1583.57
2023-10-27 01:14:05,1949.2,1541.84
2023-10-27 01:15:02,490.65,541.58
2023-10-27 01:17:45,854.7,791.43
2023-10-27 01:21:06,1506.65,1064.27
2023-10-27 01:22:11,612.68,692.32
2023-10-27 01:22:18,481.9,280.12
2023-10-27 01:23:14,1065.06,631.72
2023-10-27 01:27:31,886.45,970.86
2023-10-27 01:29:30,757.31,823.96
2023-10-27 01:31:35,858.63,597.21
2023-10-27 01:33:47,1127.19,882.81
2023-10-27 01:35:38,1028.14,995.35
2023-10-27 01:38:27,1832.38,1356.35
2023-10-27 01:39:34,1999.53,1608.41
2023-10-27 01:40:00,474.34,377.1
2023-10-27 01:40:47,1687.68,1281.87
2023-10-27 01:44:32,488.25,472.81
2023-10-27 01:54:22,508.38,516.95
2023-10-27 01:57:25,1588.23,1322.59
2023-10-27 02:00:45,1701.18,1423.59
2023-10-27 02:03:13,1565.25,1237.68
2023-10-27 02:11:25,1021.67,925.56
2023-10-27 02:20:46,749.65,833.35
2023-10-27 02:26:32,697.44,734.27
2023-10-27 02:30:01,1522.3,1218.87
2023-10-27 02:33:51,1849.3,1505.94
